modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor,sex,channels,sample_width,frame_rate,frame_width,length_ms,frame_count,intensity,zero_crossings_sum,mfcc_mean,mfcc_std,mfcc_min,mfcc_max,sc_mean,sc_std,sc_min,sc_max,sc_kur,sc_skew,stft_mean,stft_std,stft_min,stft_max,stft_kur,stft_skew,mean,std,min,max,kur,skew
audio-only,song,sad,strong,Kids are talking by the door,2nd,12,F,1,2,48000,2,4638,222622.0,-27.55558795445925,16223,-27.685415,113.17769,-623.70105,163.2453,4745.186639106376,3285.204147645569,0.0,12051.723935485712,-1.0325249951811923,0.5933824224365523,0.3779141,0.3482595,0.0,1.0,-1.1915948991316705,0.4788307249756242,6.9336323e-07,0.041919906,-0.29968262,0.35995483,8.7307676200351,0.2924313103904427
audio-only,speech,neutral,normal,Kids are talking by the door,2nd,,F,1,2,48000,2,3604,172973.0,-49.64052358945536,12235,-35.036343,164.74408,-906.23206,217.10152,5674.799137256366,3500.817115950912,0.0,12053.104446497884,-1.4758635876587334,0.0764659054116324,0.49386147,0.3295477,0.0,1.0,-1.3382666777008485,-0.0057590514378833,-2.1100995e-07,0.0032960614,-0.02722168,0.030273438,12.801719869315182,0.0219848723859368
audio-only,speech,calm,normal,Kids are talking by the door,1st,12,F,1,2,48000,2,3871,185785.0,-46.72945975333096,11151,-32.194347,157.3391,-864.5864,201.53265,6156.829152742932,3880.726492216819,0.0,12255.650801696847,-1.493890039383142,0.1468670484918674,0.5205011,0.33088434,0.0,1.0,-1.3342728338884884,-0.1237739108625549,-3.2974128e-06,0.0046206457,-0.03845215,0.02810669,7.908256447098024,-1.1034983819768065
audio-only,speech,neutral,normal,Kids are talking by the door,2nd,,F,1,2,48000,2,3537,169770.0,-47.96357278607907,9905,-33.53203,163.96703,-888.5249,210.26791,6341.2141292186125,3793.042921491881,988.6837790432286,12038.523360531985,-1.57795530445775,-0.0719684048545943,0.54649454,0.3224445,0.0013264009,1.0,-1.2322003684306155,-0.2796653225572713,-1.4722211e-07,0.0040073753,-0.032989502,0.029632568,8.559851391212742,-0.7646200655975139
audio-only,speech,calm,normal,Kids are talking by the door,1st,06,F,1,2,48000,2,4037,193793.0,-56.86704154048,9117,-36.461456,170.31958,-942.6022,160.05075,5641.475108173207,3389.558090698337,0.0,12007.010215991611,-0.7788329732217907,0.538581948053443,0.4983682,0.33634725,0.0,1.0,-1.3672644910160616,0.0361626786716851,-1.5038875e-06,0.0014560891,-0.015655518,0.015197754,17.241414669882197,-0.6300163815557974
audio-only,song,sad,strong,Kids are talking by the door,2nd,06,F,1,2,48000,2,4338,208208.0,,15111,-32.249184,128.7077,-714.37665,171.83792,4892.30153037702,3035.2878497941474,1353.953465121604,11851.248731261592,-0.923339620440923,0.6618618096940309,0.41658956,0.35377094,0.0003806165,1.0,-1.3994460332345655,0.3132357466745542,-8.35317e-07,0.01608195,-0.13998413,0.14697266,12.780891499003596,-0.0431197891123728
audio-only,song,happy,strong,Kids are talking by the door,2nd,,F,1,2,48000,2,4838,232232.0,,14883,-30.607248,125.432205,-705.0758,179.09827,4733.587057596146,3364.154041826168,0.0,12061.727981021875,-0.9136196294596132,0.6488173822468077,0.3650777,0.35594386,0.0,1.0,-1.2318904940218387,0.5244290935156675,-8.6559686e-07,0.021446418,-0.14624023,0.16390991,5.927790538486619,-0.2028082716759918
audio-only,speech,fearful,normal,Kids are talking by the door,2nd,,F,1,2,48000,2,3737,179379.0,,13555,-32.85661,136.21228,-753.7154,187.40205,4611.909976089079,3038.116298844356,0.0,11999.999982537702,-0.9365282281469618,0.2123741230064482,0.37023214,0.33556542,0.0,1.0,-1.0432140585537308,0.5282577392618168,1.8867311e-07,0.013394125,-0.11672974,0.122802734,12.932398894054057,0.2806603400558339
audio-only,speech,angry,normal,Kids are talking by the door,1st,16,F,1,2,48000,2,3971,190591.0,-33.59518726934584,11823,-26.801392,126.14455,-691.73126,206.4614,4229.371864275827,3606.752944705514,0.0,11523.189919501549,-1.4065863181666334,0.3501917608171267,0.38043883,0.355667,0.0,1.0,-1.3473945792816204,0.3845022269855532,6.8803894e-07,0.020926403,-0.20178223,0.1716919,12.360189834757538,0.3132791449746022
audio-only,speech,fearful,normal,Kids are talking by the door,2nd,,F,1,2,48000,2,3504,168168.0,-39.6539111193444,9923,-31.329655,144.88243,-777.2244,226.91681,4116.712791315812,3773.871471153767,0.0,11999.999997206032,-1.2048395673039711,0.4816736044173452,0.34397197,0.34889176,0.0,1.0,-1.1579262408607685,0.5562718747347462,-4.5041048e-07,0.010408087,-0.08862305,0.11764526,15.591796188375865,0.5286961121303408
audio-only,,angry,normal,Kids are talking by the door,1st,02,F,1,2,48000,2,3670,176176.0,,10775,-29.074615,134.55994,-716.4634,213.62863,4555.8763521307455,3633.196998508243,0.0,12000.000069849191,-1.4601498862587434,0.2297968027329348,0.42236486,0.35689697,0.0,1.0,-1.4444478786877049,0.2088392771281751,4.3132307e-08,0.012110754,-0.13659668,0.159729,23.32729075290074,0.0953326419613453
audio-only,song,happy,strong,Kids are talking by the door,2nd,02,F,1,2,48000,2,4438,213013.0,,14139,-31.681288,122.714516,-703.7545,166.7078,5092.013096292536,3513.4499193539305,0.0,12000.000315718353,-1.1225632786359698,0.518255699237418,0.41072845,0.35946518,0.0,1.0,-1.4032802227482188,0.3426417854367647,1.3297976e-06,0.027657632,-0.20983887,0.21899414,7.417339635556482,0.4050691253048608
audio-only,speech,surprised,normal,Dogs are sitting by the door,1st,14,F,1,2,48000,2,3203,153754.0,,12185,-35.768616,155.94978,-819.35016,204.6214,6321.307773700357,4088.491844274232,0.0,12005.994667214509,-1.4657017439073703,-0.185393557511952,0.4788869,0.3548571,0.0,1.0,-1.4729333332810444,-0.0464318325300394,6.530096e-08,0.004857036,-0.037384033,0.0446167,12.836567454273418,0.1202887298562319
audio-only,speech,surprised,strong,Dogs are sitting by the door,1st,,F,1,2,48000,2,3537,169769.0,-35.50174490930948,15673,-30.358187,123.94678,-753.25055,185.59958,5182.539318265152,3183.4378465199898,0.0,12013.538582924011,-0.842208568757187,0.418380420842983,0.42816076,0.3383344,0.0,1.0,-1.3027789877752374,0.2927803429046979,4.0158255e-07,0.016804552,-0.13983154,0.16021729,7.986254360347468,0.2554899043924287
audio-only,speech,fearful,strong,Kids are talking by the door,2nd,,F,1,2,48000,2,3570,171371.0,,13797,-29.929049,117.047455,-647.6947,162.94052,6161.318619676906,3212.0078861445427,1207.3005233265376,12826.378904389174,-1.2578946578237076,0.1736364618063025,0.48406437,0.31917554,0.0004636762,1.0,-1.2394586403498158,0.0857502368819054,-4.8081334e-09,0.024750613,-0.24578857,0.27294922,20.40771375918471,0.2144696447106279
audio-only,speech,angry,strong,Kids are talking by the door,1st,22,F,1,2,48000,2,3871,185786.0,-29.79469102116754,14449,-27.77094,117.35435,-658.7943,184.51703,6043.725127720659,3452.3540671578603,614.4478106374667,12015.07257568028,-1.3319094725252796,0.2717609589596904,0.50876856,0.32539257,0.0012590748,1.0,-1.316039180968221,-0.0537930944476841,7.358937e-08,0.032381393,-0.25845337,0.27737427,12.00079295049762,0.0460161252781995
audio-only,song,happy,normal,Kids are talking by the door,2nd,,F,1,2,48000,2,4671,224224.0,-29.3014035739652,16227,-31.600914,116.14441,-697.9761,141.96025,5656.166870593909,3217.4774358595423,898.6817345612214,12250.81840290784,-1.1430855444943648,0.5983292525011369,0.41650698,0.3566497,9.313626e-05,1.0,-1.4213255488680958,0.2683832946871557,9.060382e-07,0.034293495,-0.18087769,0.17861938,4.212130606185643,-0.0333687475924908
audio-only,speech,surprised,strong,Dogs are sitting by the door,1st,,F,1,2,48000,2,3804,182582.0,-35.454496073100394,11488,-27.998026,136.31013,-727.85345,207.5831,5856.581021442463,2903.07294642578,779.6205688495684,11684.667203775049,-1.2726673085278029,-0.1829738954872926,0.5438065,0.33934173,0.00048526115,1.0,-1.3617765378104645,-0.2050242102687054,-6.8398876e-06,0.016902816,-0.13165283,0.16210938,9.326790881612368,-0.1262211047095792
audio-only,speech,surprised,normal,Kids are talking by the door,1st,,F,1,2,48000,2,3704,177778.0,-43.7414066304196,11119,-27.838783,147.37338,-781.5428,219.52777,5558.472348164775,2649.205897995297,1006.9338452186108,10973.49452792288,-1.249004988698624,-0.0252998834610381,0.5497253,0.32671422,0.0013503149,1.0,-1.3603571834428985,-0.1591749511984378,2.2356291e-05,0.006511212,-0.051086426,0.05050659,12.15779261689201,-0.273859985625802
audio-only,song,happy,strong,Dogs are sitting by the door,2nd,22,F,1,2,48000,2,4838,232232.0,-27.33694560307249,15925,-29.994259,109.916756,-644.35913,153.05307,5669.647880407317,3465.020500395733,702.1444638985444,12088.829824818164,-1.372838597692864,0.4602343125647506,0.41940698,0.36460146,6.501082e-05,1.0,-1.4943959532361983,0.2719691330462706,1.07624686e-07,0.042993546,-0.22106934,0.25228882,4.502774884730845,0.141836778040247
audio-only,,angry,normal,Dogs are sitting by the door,1st,22,F,1,2,48000,2,3871,185785.0,-38.24611124679071,14795,-30.638784,139.50055,-769.15106,192.50858,5915.657185436035,3519.7752916987683,1019.0264796776436,11835.730020314088,-1.5300984016973185,0.1542984285033549,0.49695116,0.32803562,0.0009669689,1.0,-1.3666872270646029,0.0205053367019685,-1.889023e-08,0.012257174,-0.11657715,0.12683105,18.366561015405114,0.2985271404007037
audio-only,speech,fearful,normal,Dogs are sitting by the door,2nd,,F,1,2,48000,2,3537,169770.0,,12575,-31.31459,136.91399,-760.37836,186.6565,6106.812788870246,3639.686120521536,1101.8515000734003,11877.374273080592,-1.5730248939109024,0.2233881196921099,0.4962724,0.3299109,0.001761416,1.0,-1.3892540048018267,0.0309313049557378,-1.5692906e-07,0.011393951,-0.08514404,0.093566895,9.386075054357136,0.0620591827427715
audio-only,speech,surprised,normal,Kids are talking by the door,1st,,F,1,2,48000,2,3237,155356.0,,7785,-35.701077,152.9135,-810.8699,211.73799,4248.632640295288,3814.594605785024,0.0,12006.421351734672,-1.1758168747105069,0.4353014168048612,0.36364102,0.35796183,0.0,1.0,-1.347839569760876,0.4292255651362181,-2.9072591e-08,0.0065443595,-0.054626465,0.059631348,12.893279484383312,0.1767327253364479
audio-only,speech,angry,normal,Dogs are sitting by the door,1st,,F,1,2,48000,2,3670,176176.0,-43.0744419788425,14425,-34.914806,150.57608,-822.7169,205.84642,5832.744643509057,3985.206436608598,0.0,11999.999954598024,-1.5822392513036851,-0.0857945447844394,0.46191826,0.35075486,0.0,1.0,-1.4693449523314006,0.023850692591661,-1.9054431e-09,0.007024829,-0.06021118,0.06942749,10.859720720859109,0.1603352047893511
audio-only,speech,calm,normal,Dogs are sitting by the door,1st,,F,1,2,48000,2,3637,174575.0,-45.90683693839325,6207,-33.628216,162.90942,-874.93774,200.58041,6204.7279962040975,4604.13547333581,0.0,12119.134480066748,-1.7461449455297096,0.1460407829798223,0.51262605,0.3484157,0.0,1.0,-1.4322526572812628,-0.0942757066330828,-1.9412728e-06,0.005089281,-0.03289795,0.0262146,6.471551444278937,-1.1256460777351145
audio-only,song,happy,strong,Dogs are sitting by the door,2nd,20,F,1,2,48000,2,4471,214614.0,,13625,-30.142622,108.51401,-637.82556,144.91507,4089.106649207357,3400.3217259042167,0.0,12030.068062793816,-0.7923312117282157,0.629769162087931,0.30214772,0.3436199,0.0,1.0,-0.7952640918973048,0.8204177354536469,3.4738855e-07,0.052721925,-0.32836914,0.45129395,7.263364225538831,0.4417009587831062
audio-only,speech,surprised,normal,Kids are talking by the door,1st,22,F,1,2,48000,2,3537,169770.0,-38.57725260575926,11987,-31.80374,144.5432,-785.92426,215.08945,6612.43952651932,3777.716566102624,784.733719691304,16992.594559669567,-1.2133022085553948,-0.0370668331450434,0.5287832,0.31983078,0.00074622023,1.0,-1.286771574002811,-0.1405451655323971,2.95343e-07,0.011780698,-0.09921265,0.10128784,9.662155569836225,0.4647385882606561
audio-only,speech,neutral,normal,Dogs are sitting by the door,2nd,,F,1,2,48000,2,3470,166567.0,,5649,-37.2271,179.44908,-958.39777,228.6224,6673.995295604628,4674.671862864958,0.0,12253.118791720906,-1.770542268184386,-0.0713971090616281,0.54438776,0.34438005,0.0,1.0,-1.4118791503451122,-0.2310324328844339,-2.3744668e-07,0.0030950007,-0.019866943,0.017700195,5.955462309544416,-0.2078900168444175
audio-only,speech,fearful,normal,Dogs are sitting by the door,2nd,20,F,1,2,48000,2,3303,158558.0,,9917,-40.020397,178.0089,-982.07947,168.36523,4741.464826835907,3782.221885132554,0.0,11999.99989871867,-1.4241189905023868,0.2053505988440635,0.37809294,0.34892878,0.0,1.0,-1.268190117654995,0.3976526316762079,-3.1391775e-07,0.0017348564,-0.012817383,0.010406494,7.734496014561341,-0.2835308045993504
audio-only,,calm,normal,Dogs are sitting by the door,1st,,F,1,2,48000,2,3871,185786.0,-52.24719895935549,12147,-37.569347,171.58192,-957.2793,182.97258,6925.403984613611,3647.8559495370127,1504.298427519857,12635.134626610892,-1.5348876354767236,-0.1786219290394547,0.50116485,0.33851525,0.00030978708,1.0,-1.4244758289779418,-0.0239688870343445,-1.6955123e-06,0.0024665336,-0.022644043,0.01940918,6.294889476696612,-0.5201235134552106
audio-only,speech,fearful,normal,Dogs are sitting by the door,2nd,08,F,1,2,48000,2,3670,176176.0,-37.40055331221252,11656,-28.448687,139.2342,-773.82245,221.52057,5454.031835590211,2862.746300404933,1006.028699218612,10703.488550652652,-1.3659331998673612,0.1121131204327156,0.5022882,0.340301,0.00013317351,1.0,-1.427323015756942,-0.0005848821273876,-5.0892654e-06,0.013516163,-0.117004395,0.096466064,8.809055531412538,-0.7131093583385733
audio-only,song,sad,strong,Dogs are sitting by the door,2nd,24,F,1,2,48000,2,4905,235435.0,-40.01804364598864,13287,-36.72469,141.75395,-794.09546,165.91002,4603.23170970321,3609.033176907222,0.0,12026.02101506162,-1.2171419137341537,0.5556702299114793,0.352272,0.36410007,0.0,1.0,-1.269090791869571,0.5320765612940866,2.252832e-07,0.00998061,-0.06402588,0.07019043,6.767606422606884,0.2473363365350638
audio-only,song,happy,strong,Dogs are sitting by the door,2nd,08,F,1,2,48000,2,4571,219419.0,-32.66989927240235,15296,-29.639948,123.3874,-672.5887,168.98697,5179.595000616341,2914.82250547112,1188.6753471076688,10600.364047826544,-1.461625559474704,0.2648593268961651,0.45965722,0.3690018,0.00020356908,1.0,-1.5595512420871114,0.0886173321166633,7.044583e-07,0.023256646,-0.19073486,0.19631958,8.785357740841864,-0.3857609237894386
audio-only,speech,angry,normal,Dogs are sitting by the door,1st,,F,1,2,48000,2,3537,169770.0,-38.13847802765047,9386,-26.955643,141.29454,-746.88715,224.27136,5462.577038188314,2626.3033857450755,921.9630711378842,10620.05867261989,-1.241607510676044,-0.2579932541214936,0.569037,0.33208165,0.0010958517,1.0,-1.2874516522843165,-0.3223375010561452,-1.8982483e-06,0.012405741,-0.13061523,0.12866211,12.623203083675932,-0.7252238715464682
audio-only,speech,neutral,normal,Dogs are sitting by the door,2nd,,F,1,2,48000,2,3604,172973.0,,10194,-36.297325,158.65027,-837.07544,211.62479,5409.804868092699,4177.147769105184,0.0,12092.740435165324,-1.6605163805947007,0.1164360646089972,0.44117114,0.36241603,0.0,1.0,-1.519374637801366,0.0877414497574474,-8.433341e-08,0.00603901,-0.052764893,0.06085205,16.866764901490175,0.3402925512429012
audio-only,speech,angry,strong,Kids are talking by the door,1st,,F,1,2,48000,2,3971,190590.0,,11028,-23.48577,116.1444,-647.9161,206.38895,4638.684926725208,2677.755393984537,969.4194003152668,11470.372776958242,-0.8361054304483351,0.5336339212626987,0.50398827,0.34297636,0.00016182059,1.0,-1.4437331555063226,0.0205735747826369,2.9022523e-05,0.037702233,-0.32424927,0.35757446,11.550160274817294,-0.1672356003981041
audio-only,,happy,normal,Kids are talking by the door,2nd,08,F,1,2,48000,2,4538,217817.0,,12240,-29.868834,134.97119,-731.40216,178.81793,5174.802654702326,2896.3331892029355,1055.085261369729,11708.427176960988,-1.4102924489667643,0.1819782672110035,0.47199118,0.36584496,6.2994965e-05,1.0,-1.545422430918628,0.0410327715131209,-4.784637e-06,0.01724602,-0.12863159,0.11929321,7.284077565733524,-0.4675769037174351
audio-only,song,sad,normal,Kids are talking by the door,2nd,24,F,1,2,48000,2,4938,237037.0,-37.559204108944144,12225,-35.236614,138.07065,-776.6971,150.34273,4539.43600660517,3249.9233484838,0.0,11060.531689335974,-1.099604937728874,0.5049251019178786,0.3435022,0.35448295,0.0,1.0,-1.1320885966134029,0.5985558983927196,-3.821183e-07,0.0132715795,-0.08303833,0.08117676,6.198940778394599,0.0777700103326341
audio-only,speech,fearful,strong,Kids are talking by the door,2nd,08,F,1,2,48000,2,3904,187387.0,-26.297460164097394,13337,-23.785225,110.52635,-612.2469,162.21901,5073.57559619957,2464.6601680823446,0.0,11299.966727478664,-0.7589688576185316,0.1022075521239817,0.44614798,0.3448195,0.0,1.0,-1.350256787993985,0.2375680467644994,1.649855e-05,0.048438303,-0.38146973,0.48394775,16.45609059225316,0.5153336233620779
audio-only,speech,calm,strong,Kids are talking by the door,1st,,F,1,2,48000,2,4104,196997.0,-46.90376439129521,11517,-36.999157,161.00075,-875.3104,202.89868,5053.032654206359,4094.632921061681,0.0,12034.53717692308,-1.4930719551600635,0.3230441663505865,0.42294392,0.3535181,0.0,1.0,-1.4338954931831205,0.2049518438170166,-8.4644967e-07,0.004525416,-0.03591919,0.040863037,12.841181064037636,0.0051141936786808
audio-only,speech,fearful,strong,Kids are talking by the door,2nd,20,F,1,2,48000,2,4171,200200.0,-20.97757725146728,24320,-20.780096,84.42982,-541.95764,145.47644,4410.232171899886,1587.001979481635,1797.753023460718,11985.300649846266,3.3622511336986234,1.062382110489262,0.40332824,0.3114065,0.00020989905,1.0,-0.8313230843171877,0.5183795139099237,5.868765e-08,0.0893742,-0.7609863,0.73083496,14.09295108176062,0.0351426654281029
audio-only,speech,surprised,strong,Dogs are sitting by the door,1st,22,F,1,2,48000,2,3704,177778.0,-32.26894087217977,15191,-29.257378,121.21751,-673.6533,185.35077,6376.893802754161,3423.825620229962,797.1674936447394,11998.221986134751,-1.4814531378086613,0.0717641038777242,0.48008743,0.33693334,0.00040557986,1.0,-1.41181432788966,0.057901195150566,-2.1114323e-08,0.024378577,-0.19369507,0.16000366,8.371637148819323,0.0020354987480384
audio-only,song,happy,normal,Kids are talking by the door,2nd,20,F,1,2,48000,2,4471,214615.0,-33.15029340480577,9653,-32.56748,124.764366,-695.0719,147.10913,4947.659048207071,3757.166085321408,0.0,12163.353142306392,-1.1062609299731188,0.5173564011817481,0.3625517,0.36736834,0.0,1.0,-1.2898800441839036,0.5380365102941393,2.893706e-07,0.02202025,-0.18255615,0.18777466,9.668614515497817,0.0600757976264703
audio-only,speech,calm,strong,Kids are talking by the door,1st,,F,1,2,48000,2,3604,172973.0,-48.65329129286536,5235,-35.62,167.47745,-892.10956,188.52931,6720.921190787581,4435.470416172451,0.0,12157.836650326077,-1.734000991027073,0.0348282249070527,0.5414501,0.33530205,0.0,1.0,-1.3365995231008263,-0.2230667581427866,-2.4656053e-06,0.0037199883,-0.024261475,0.021759033,6.430800858391963,-0.9787807339243813
